ecoli70,1000,4,fixed_c8,0.9,0.7714285714285715,0.15625,20.0,54.0,10.0,16.0,64.0
ecoli70,1000,5,code2022_buggy,0.7714285714285715,0.5142857142857142,0.2,37.0,36.0,9.0,34.0,45.0
ecoli70,1000,5,code2022_signfixed,0.7714285714285715,0.7285714285714285,0.22727272727272727,25.0,51.0,15.0,19.0,66.0
ecoli70,1000,5,fixed_c1,0.7714285714285715,0.7285714285714285,0.3780487804878049,37.0,51.0,31.0,19.0,82.0
ecoli70,1000,5,fixed_c2,0.7714285714285715,0.7285714285714285,0.3013698630136986,30.0,51.0,22.0,19.0,73.0
ecoli70,1000,5,fixed_c3,0.7714285714285715,0.7142857142857143,0.2857142857142857,29.0,50.0,20.0,20.0,70.0
ecoli70,1000,5,fixed_c4,0.7714285714285715,0.7142857142857143,0.2537313432835821,26.0,50.0,17.0,20.0,67.0
ecoli70,1000,5,fixed_c5,0.7714285714285715,0.7142857142857143,0.23076923076923078,24.0,50.0,15.0,20.0,65.0
ecoli70,1000,5,fixed_c6,0.7714285714285715,0.7142857142857143,0.23076923076923078,24.0,50.0,15.0,20.0,65.0
ecoli70,1000,5,fixed_c8,0.7714285714285715,0.7142857142857143,0.23076923076923078,24.0,50.0,15.0,20.0,65.0
ecoli70,1000,6,code2022_buggy,0.8142857142857143,0.5571428571428572,0.13333333333333333,32.0,39.0,6.0,31.0,45.0
ecoli70,1000,6,code2022_signfixed,0.8142857142857143,0.7571428571428571,0.208955223880597,23.0,53.0,14.0,17.0,67.0
ecoli70,1000,6,fixed_c1,0.8142857142857143,0.7857142857142857,0.3373493975903614,34.0,55.0,28.0,15.0,83.0
ecoli70,1000,6,fixed_c2,0.8142857142857143,0.7857142857142857,0.2361111111111111,24.0,55.0,17.0,15.0,72.0
ecoli70,1000,6,fixed_c3,0.8142857142857143,0.7857142857142857,0.21428571428571427,22.0,55.0,15.0,15.0,70.0
ecoli70,1000,6,fixed_c4,0.8142857142857143,0.7714285714285715,0.18181818181818182,20.0,54.0,12.0,16.0,66.0
ecoli70,1000,6,fixed_c5,0.8142857142857143,0.7714285714285715,0.18181818181818182,20.0,54.0,12.0,16.0,66.0
ecoli70,1000,6,fixed_c6,0.8142857142857143,0.7571428571428571,0.171875,20.0,53.0,11.0,17.0,64.0
ecoli70,1000,6,fixed_c8,0.8142857142857143,0.7571428571428571,0.171875,20.0,53.0,11.0,17.0,64.0
ecoli70,1000,7,code2022_buggy,0.8142857142857143,0.5142857142857142,0.2,35.0,36.0,9.0,34.0,45.0
